eventId, subEventName, tags, playerId, positions, matchId, eventName, teamId, matchPeriod, eventSec, subEventId, id 
10;Shot;[{'id': 101}, {'id': 403}, {'id': 201}, {'id': 1204}, {'id': 1801}];3324;[{'y': 55, 'x': 94}, {'y': 0, 'x': 0}];2499740;Shot;1610;1H;2368.059021;100;182524289
9;Reflexes;[{'id': 101}, {'id': 1204}, {'id': 1802}];10131;[{'y': 100, 'x': 100}, {'y': 45, 'x': 6}];2499740;Save attempt;1623;1H;2370.660315;90;182524320
10;Shot;[{'id': 101}, {'id': 402}, {'id': 201}, {'id': 1205}, {'id': 1801}];343951;[{'y': 41, 'x': 91}, {'y': 100, 'x': 100}];2499741;Shot;10531;1H;2616.222331;100;182329382
9;Reflexes;[{'id': 101}, {'id': 1205}, {'id': 1802}];8425;[{'y': 0, 'x': 0}, {'y': 59, 'x': 9}];2499741;Save attempt;1628;1H;2618.51984;90;182329434
10;Shot;[{'id': 101}, {'id': 1901}, {'id': 401}, {'id': 1201}, {'id': 1801}];25571;[{'y': 63, 'x': 82}, {'y': 100, 'x': 100}];2499741;Shot;10531;2H;140.80736399999978;100;182329969
9;Reflexes;[{'id': 101}, {'id': 1201}, {'id': 1802}];8425;[{'y': 0, 'x': 0}, {'y': 37, 'x': 18}];2499741;Save attempt;1628;2H;143.56674999999996;90;182329507
10;Shot;[{'id': 101}, {'id': 403}, {'id': 201}, {'id': 1204}, {'id': 1801}];15808;[{'y': 47, 'x': 92}, {'y': 0, 'x': 0}];2499743;Shot;1612;1H;979.757695;100;182607893
9;Reflexes;[{'id': 101}, {'id': 1204}, {'id': 1802}];7882;[{'y': 100, 'x': 100}, {'y': 53, 'x': 8}];2499743;Save attempt;1609;1H;982.796294;90;182607869
10;Shot;[{'id': 101}, {'id': 402}, {'id': 201}, {'id': 1202}, {'id': 1801}];25747;[{'y': 30, 'x': 87}, {'y': 0, 'x': 0}];2499743;Shot;1612;1H;2357.56155;100;182608341
9;Reflexes;[{'id': 101}, {'id': 1202}, {'id': 1802}];7882;[{'y': 100, 'x': 100}, {'y': 70, 'x': 13}];2499743;Save attempt;1609;1H;2359.546898;90;182608304
10;Shot;[{'id': 101}, {'id': 1901}, {'id': 401}, {'id': 201}, {'id': 1205}, {'id': 1801}];120353;[{'y': 42, 'x': 87}, {'y': 0, 'x': 0}];2499743;Shot;1612;2H;687.7304130000002;100;182608689
9;Reflexes;[{'id': 101}, {'id': 1205}, {'id': 1802}];7882;[{'y': 100, 'x': 100}, {'y': 58, 'x': 13}];2499743;Save attempt;1609;2H;689.6138810000002;90;182608698
10;Shot;[{'id': 101}, {'id': 403}, {'id': 201}, {'id': 1206}, {'id': 1801}];7907;[{'y': 56, 'x': 95}, {'y': 0, 'x': 0}];2499743;Shot;1612;2H;1918.1931320000003;100;182609051
9;Reflexes;[{'id': 101}, {'id': 1206}, {'id': 1802}];7882;[{'y': 100, 'x': 100}, {'y': 44, 'x': 5}];2499743;Save attempt;1609;2H;1921.9748909999998;90;182609039
10;Shot;[{'id': 101}, {'id': 402}, {'id': 201}, {'id': 1203}, {'id': 1801}];397178;[{'y': 61, 'x': 91}, {'y': 0, 'x': 0}];2499744;Shot;1611;2H;1467.7521690000003;100;182223251
9;Reflexes;[{'id': 101}, {'id': 1203}, {'id': 1802}];8480;[{'y': 100, 'x': 100}, {'y': 39, 'x': 9}];2499744;Save attempt;1631;2H;1470.788611;90;182223149
10;Shot;[{'id': 101}, {'id': 402}, {'id': 1401}, {'id': 201}, {'id': 1203}, {'id': 1801}];8249;[{'y': 54, 'x': 96}, {'y': 0, 'x': 0}];2499744;Shot;1611;2H;2185.7604229999997;100;182223458
9;Reflexes;[{'id': 101}, {'id': 1203}, {'id': 1802}];8480;[{'y': 100, 'x': 100}, {'y': 70, 'x': 11}];2499744;Save attempt;1631;2H;2188.230815;90;182223351
10;Shot;[{'id': 101}, {'id': 402}, {'id': 201}, {'id': 1202}, {'id': 1801}];3327;[{'y': 49, 'x': 91}, {'y': 0, 'x': 0}];2499745;Shot;1613;1H;2106.291869;100;182168996
9;Reflexes;[{'id': 101}, {'id': 1202}, {'id': 1802}];8301;[{'y': 100, 'x': 100}, {'y': 51, 'x': 9}];2499745;Save attempt;1633;1H;2110.162998;90;182168998
10;Shot;[{'id': 101}, {'id': 403}, {'id': 201}, {'id': 1219}, {'id': 1802}];8004;[{'y': 54, 'x': 94}, {'y': 0, 'x': 0}];2499745;Shot;1613;2H;1613.8990750000003;100;182169697
9;Reflexes;[{'id': 101}, {'id': 1802}];8301;[{'y': 100, 'x': 100}, {'y': 46, 'x': 6}];2499745;Save attempt;1633;2H;1616.4238859999996;90;182169730
