eventId; subEventName; tags; playerId; positions; matchId; eventName; teamId; matchPeriod; eventSec; subEventId; id 
10;Shot;[{'id': 101}, {'id': 402}, {'id': 201}, {'id': 1204}, {'id': 1801}];7868;[{'y': 66, 'x': 92}, {'y': 0, 'x': 0}];2499913;Shot;1612;2H;2225.449326;100;217543869
10;Shot;[{'id': 101}, {'id': 402}, {'id': 201}, {'id': 1201}, {'id': 1801}];9123;[{'y': 53, 'x': 96}, {'y': 100, 'x': 100}];2499914;Shot;1646;1H;125.12273099999999;100;217521422
3;Free kick shot;[{'id': 101}, {'id': 402}, {'id': 1101}, {'id': 201}, {'id': 1208}, {'id': 1801}];70092;[{'y': 44, 'x': 76}, {'y': 100, 'x': 100}];2499914;Free Kick;1646;1H;2130.097918;33;217522180
10;Shot;[{'id': 101}, {'id': 402}, {'id': 201}, {'id': 1205}, {'id': 1801}];7934;[{'y': 55, 'x': 92}, {'y': 0, 'x': 0}];2499914;Shot;1611;2H;472.1645090000002;100;217522410
10;Shot;[{'id': 101}, {'id': 402}, {'id': 201}, {'id': 1202}, {'id': 1801}];7934;[{'y': 45, 'x': 88}, {'y': 0, 'x': 0}];2499914;Shot;1611;2H;2750.4102190000003;100;217522991
10;Shot;[{'id': 101}, {'id': 401}, {'id': 201}, {'id': 1201}, {'id': 1801}];11066;[{'y': 30, 'x': 95}, {'y': 100, 'x': 100}];2499915;Shot;1625;1H;1819.866714;100;217768948
10;Shot;[{'id': 101}, {'id': 403}, {'id': 201}, {'id': 1203}, {'id': 1801}];8717;[{'y': 50, 'x': 97}, {'y': 0, 'x': 0}];2499916;Shot;1624;1H;1276.523291;100;217483919
10;Shot;[{'id': 101}, {'id': 401}, {'id': 201}, {'id': 1201}, {'id': 1801}];8717;[{'y': 49, 'x': 96}, {'y': 0, 'x': 0}];2499916;Shot;1624;1H;2285.723484;100;217484219
10;Shot;[{'id': 101}, {'id': 402}, {'id': 201}, {'id': 1202}, {'id': 1801}];13484;[{'y': 38, 'x': 83}, {'y': 0, 'x': 0}];2499916;Shot;1624;2H;219.3956330000001;100;217484446
10;Shot;[{'id': 101}, {'id': 1901}, {'id': 402}, {'id': 201}, {'id': 1205}, {'id': 1801}];14911;[{'y': 65, 'x': 91}, {'y': 0, 'x': 0}];2499916;Shot;1624;2H;340.57845899999984;100;217484493
10;Shot;[{'id': 101}, {'id': 401}, {'id': 201}, {'id': 1205}, {'id': 1801}];215983;[{'y': 28, 'x': 88}, {'y': 100, 'x': 100}];2499916;Shot;1619;2H;1099.6433349999998;100;217484807
10;Shot;[{'id': 101}, {'id': 1901}, {'id': 401}, {'id': 201}, {'id': 1206}, {'id': 1801}];8717;[{'y': 42, 'x': 94}, {'y': 0, 'x': 0}];2499916;Shot;1624;2H;1294.8558279999997;100;217484740
10;Shot;[{'id': 101}, {'id': 401}, {'id': 201}, {'id': 1204}, {'id': 1801}];383;[{'y': 55, 'x': 85}, {'y': 100, 'x': 100}];2499916;Shot;1619;2H;2167.7450609999996;100;217485165
10;Shot;[{'id': 101}, {'id': 403}, {'id': 201}, {'id': 1204}, {'id': 1801}];26150;[{'y': 63, 'x': 94}, {'y': 100, 'x': 100}];2499917;Shot;1631;1H;2191.355083;100;217605571
10;Shot;[{'id': 101}, {'id': 402}, {'id': 201}, {'id': 1206}, {'id': 1801}];25885;[{'y': 55, 'x': 98}, {'y': 0, 'x': 0}];2499917;Shot;1644;1H;2698.809945;100;217606662
7;Touch;[{'id': 102}, {'id': 1401}];8480;[{'y': 54, 'x': 0}, {'y': 100, 'x': 100}];2499917;Others on the ball;1631;2H;1146.6075739999997;72;217606082
10;Shot;[{'id': 101}, {'id': 402}, {'id': 201}, {'id': 1201}, {'id': 1801}];62224;[{'y': 47, 'x': 89}, {'y': 0, 'x': 0}];2499919;Shot;1659;1H;1927.29995;100;218249047
10;Shot;[{'id': 101}, {'id': 1901}, {'id': 402}, {'id': 201}, {'id': 1204}, {'id': 1801}];25706;[{'y': 57, 'x': 88}, {'y': 100, 'x': 100}];2499919;Shot;1623;2H;703.4777290000002;100;218249123
10;Shot;[{'id': 101}, {'id': 402}, {'id': 201}, {'id': 1202}, {'id': 1801}];62224;[{'y': 32, 'x': 87}, {'y': 0, 'x': 0}];2499919;Shot;1659;2H;2574.343065;100;218249932
10;Shot;[{'id': 101}, {'id': 403}, {'id': 201}, {'id': 1204}, {'id': 1801}];14748;[{'y': 50, 'x': 96}, {'y': 0, 'x': 0}];2499920;Shot;1610;1H;153.50951600000002;100;218180957
10;Shot;[{'id': 101}, {'id': 402}, {'id': 201}, {'id': 1209}, {'id': 1801}];8495;[{'y': 38, 'x': 81}, {'y': 0, 'x': 0}];2499920;Shot;1610;1H;484.17608299999995;100;218181075
10;Shot;[{'id': 101}, {'id': 402}, {'id': 201}, {'id': 1205}, {'id': 1801}];3360;[{'y': 60, 'x': 86}, {'y': 0, 'x': 0}];2499920;Shot;1610;1H;1377.120728;100;218181369
3;Penalty;[{'id': 101}, {'id': 402}, {'id': 1201}, {'id': 1801}];105333;[{'y': 49, 'x': 90}, {'y': 54, 'x': 87}];2499920;Free Kick;1610;2H;1671.0466290000004;35;218182464
10;Shot;[{'id': 101}, {'id': 401}, {'id': 201}, {'id': 1202}, {'id': 1801}];22889;[{'y': 66, 'x': 78}, {'y': 0, 'x': 0}];2499920;Shot;1610;2H;2566.5175179999997;100;218182714
10;Shot;[{'id': 101}, {'id': 401}, {'id': 201}, {'id': 1203}, {'id': 1801}];12829;[{'y': 48, 'x': 93}, {'y': 100, 'x': 100}];2499923;Shot;1631;1H;128.96571899999998;100;218189485
10;Shot;[{'id': 101}, {'id': 401}, {'id': 201}, {'id': 1201}, {'id': 1801}];120353;[{'y': 52, 'x': 89}, {'y': 0, 'x': 0}];2499923;Shot;1612;2H;413.81941700000016;100;218190569
10;Shot;[{'id': 101}, {'id': 401}, {'id': 201}, {'id': 1202}, {'id': 1801}];120353;[{'y': 57, 'x': 89}, {'y': 0, 'x': 0}];2499923;Shot;1612;2H;1842.2931179999996;100;218191049
10;Shot;[{'id': 101}, {'id': 402}, {'id': 201}, {'id': 1208}, {'id': 1801}];20620;[{'y': 26, 'x': 74}, {'y': 100, 'x': 100}];2499926;Shot;1633;2H;1496.4272890000002;100;218869968
10;Shot;[{'id': 101}, {'id': 402}, {'id': 201}, {'id': 1209}, {'id': 1801}];14911;[{'y': 50, 'x': 69}, {'y': 0, 'x': 0}];2499926;Shot;1624;2H;2292.068408;100;218870556
10;Shot;[{'id': 101}, {'id': 403}, {'id': 201}, {'id': 1205}, {'id': 1801}];70156;[{'y': 51, 'x': 92}, {'y': 0, 'x': 0}];2499927;Shot;1644;1H;619.740196;100;218241914
10;Shot;[{'id': 101}, {'id': 402}, {'id': 201}, {'id': 1201}, {'id': 1801}];25571;[{'y': 50, 'x': 96}, {'y': 100, 'x': 100}];2499927;Shot;10531;2H;2423.924072;100;218243657
10;Shot;[{'id': 101}, {'id': 401}, {'id': 201}, {'id': 1205}, {'id': 1801}];179;[{'y': 47, 'x': 92}, {'y': 100, 'x': 100}];2499927;Shot;10531;2H;2663.5632320000004;100;218243679
7;Touch;[{'id': 102}, {'id': 1401}];8530;[{'y': 42, 'x': 12}, {'y': 0, 'x': 0}];2499928;Others on the ball;1627;2H;2275.458063;72;218385377
3;Penalty;[{'id': 101}, {'id': 402}, {'id': 1201}, {'id': 1801}];8958;[{'y': 46, 'x': 90}, {'y': 33, 'x': 99}];2499928;Free Kick;1627;2H;2590.5687319999997;35;218385439
10;Shot;[{'id': 101}, {'id': 1901}, {'id': 401}, {'id': 201}, {'id': 1208}, {'id': 1801}];7873;[{'y': 33, 'x': 87}, {'y': 0, 'x': 0}];2499929;Shot;1609;2H;1037.4265409999998;100;218740064
3;Penalty;[{'id': 101}, {'id': 402}, {'id': 1201}, {'id': 1801}];25707;[{'y': 47, 'x': 90}, {'y': 33, 'x': 90}];2499929;Free Kick;1610;2H;1301.463428;35;218739937
10;Shot;[{'id': 101}, {'id': 402}, {'id': 201}, {'id': 1201}, {'id': 1801}];8032;[{'y': 53, 'x': 92}, {'y': 100, 'x': 100}];2499929;Shot;1610;2H;2282.781347;100;218740199
10;Shot;[{'id': 101}, {'id': 402}, {'id': 201}, {'id': 1204}, {'id': 1801}];167145;[{'y': 53, 'x': 87}, {'y': 0, 'x': 0}];2499929;Shot;1609;2H;2804.831199;100;218740499
10;Shot;[{'id': 101}, {'id': 402}, {'id': 201}, {'id': 1203}, {'id': 1801}];25950;[{'y': 62, 'x': 97}, {'y': 0, 'x': 0}];2499930;Shot;1651;1H;274.719322;100;218431851
10;Shot;[{'id': 101}, {'id': 403}, {'id': 201}, {'id': 1208}, {'id': 1801}];9277;[{'y': 47, 'x': 92}, {'y': 100, 'x': 100}];2499930;Shot;1659;1H;1932.890289;100;218432292
10;Shot;[{'id': 101}, {'id': 1901}, {'id': 402}, {'id': 201}, {'id': 1206}, {'id': 1801}];8416;[{'y': 54, 'x': 93}, {'y': 0, 'x': 0}];2499930;Shot;1651;2H;140.05108199999995;100;218432799
10;Shot;[{'id': 101}, {'id': 401}, {'id': 201}, {'id': 1202}, {'id': 1801}];11669;[{'y': 50, 'x': 91}, {'y': 100, 'x': 100}];2499930;Shot;1659;2H;2004.777994;100;218433193
10;Shot;[{'id': 101}, {'id': 401}, {'id': 201}, {'id': 1208}, {'id': 1801}];25747;[{'y': 49, 'x': 82}, {'y': 100, 'x': 100}];2499931;Shot;1612;2H;906.441781;100;218437050
10;Shot;[{'id': 101}, {'id': 403}, {'id': 201}, {'id': 1202}, {'id': 1801}];93;[{'y': 61, 'x': 95}, {'y': 0, 'x': 0}];2499931;Shot;1646;2H;2521.1199530000004;100;218437477
10;Shot;[{'id': 101}, {'id': 403}, {'id': 201}, {'id': 1205}, {'id': 1801}];74;[{'y': 45, 'x': 97}, {'y': 100, 'x': 100}];2499931;Shot;1612;2H;2889.3336579999996;100;218437608
10;Shot;[{'id': 101}, {'id': 402}, {'id': 201}, {'id': 1209}, {'id': 1801}];134513;[{'y': 53, 'x': 83}, {'y': 100, 'x': 100}];2499932;Shot;1611;2H;673.6650399999999;100;218464569
10;Shot;[{'id': 101}, {'id': 402}, {'id': 201}, {'id': 1209}, {'id': 1801}];7934;[{'y': 31, 'x': 82}, {'y': 100, 'x': 100}];2499932;Shot;1611;2H;2105.350302;100;218465031
10;Shot;[{'id': 101}, {'id': 401}, {'id': 201}, {'id': 1205}, {'id': 1801}];26150;[{'y': 70, 'x': 93}, {'y': 0, 'x': 0}];2499933;Shot;1631;2H;453.15570100000014;100;218468235
10;Shot;[{'id': 101}, {'id': 1901}, {'id': 402}, {'id': 201}, {'id': 1203}, {'id': 1801}];119630;[{'y': 42, 'x': 80}, {'y': 0, 'x': 0}];2499933;Shot;1631;2H;856.1317960000001;100;218468351
10;Shot;[{'id': 101}, {'id': 402}, {'id': 201}, {'id': 1203}, {'id': 1801}];8013;[{'y': 47, 'x': 95}, {'y': 0, 'x': 0}];2499933;Shot;1631;2H;2791.534673;100;218469057
10;Shot;[{'id': 101}, {'id': 401}, {'id': 201}, {'id': 1206}, {'id': 1801}];11066;[{'y': 56, 'x': 93}, {'y': 0, 'x': 0}];2499934;Shot;1625;1H;39.535510999999985;100;218677975
7;Touch;[{'id': 102}, {'id': 1401}];68085;[{'y': 51, 'x': 9}, {'y': 100, 'x': 100}];2499934;Others on the ball;1644;1H;758.374519;72;218679445
10;Shot;[{'id': 101}, {'id': 402}, {'id': 201}, {'id': 1205}, {'id': 1801}];8325;[{'y': 53, 'x': 95}, {'y': 0, 'x': 0}];2499934;Shot;1625;2H;1051.4769809999998;100;218678915
10;Shot;[{'id': 101}, {'id': 402}, {'id': 201}, {'id': 1201}, {'id': 1801}];10663;[{'y': 53, 'x': 91}, {'y': 100, 'x': 100}];2499934;Shot;1644;2H;2163.658181;100;218679922
10;Shot;[{'id': 101}, {'id': 402}, {'id': 201}, {'id': 1206}, {'id': 1801}];8384;[{'y': 46, 'x': 89}, {'y': 0, 'x': 0}];2499935;Shot;1619;1H;982.681646;100;218659358
10;Shot;[{'id': 101}, {'id': 401}, {'id': 201}, {'id': 1208}, {'id': 1801}];8623;[{'y': 41, 'x': 93}, {'y': 100, 'x': 100}];2499935;Shot;1628;2H;1422.311173;100;218660875
10;Shot;[{'id': 101}, {'id': 402}, {'id': 201}, {'id': 1205}, {'id': 1801}];127537;[{'y': 43, 'x': 75}, {'y': 100, 'x': 100}];2499935;Shot;1628;2H;2071.131923;100;218660962
10;Shot;[{'id': 101}, {'id': 1901}, {'id': 402}, {'id': 201}, {'id': 1201}, {'id': 1801}];230883;[{'y': 53, 'x': 92}, {'y': 100, 'x': 100}];2499936;Shot;1613;2H;1632.239267;100;218466786
10;Shot;[{'id': 101}, {'id': 403}, {'id': 201}, {'id': 1204}, {'id': 1801}];3424;[{'y': 45, 'x': 94}, {'y': 100, 'x': 100}];2499937;Shot;1624;1H;676.723418;100;218602724
10;Shot;[{'id': 101}, {'id': 402}, {'id': 201}, {'id': 1207}, {'id': 1801}];13484;[{'y': 62, 'x': 89}, {'y': 100, 'x': 100}];2499937;Shot;1624;2H;2597.7739899999997;100;218604177
10;Shot;[{'id': 101}, {'id': 1901}, {'id': 401}, {'id': 201}, {'id': 1208}, {'id': 1801}];8530;[{'y': 50, 'x': 79}, {'y': 100, 'x': 100}];2499938;Shot;1627;1H;1773.417157;100;218666513
10;Shot;[{'id': 101}, {'id': 403}, {'id': 201}, {'id': 1202}, {'id': 1801}];7970;[{'y': 51, 'x': 96}, {'y': 0, 'x': 0}];2499938;Shot;1633;2H;813.7816579999999;100;218665997
10;Shot;[{'id': 101}, {'id': 402}, {'id': 201}, {'id': 1201}, {'id': 1801}];7970;[{'y': 63, 'x': 97}, {'y': 0, 'x': 0}];2499938;Shot;1633;2H;2881.757294;100;218666270
10;Shot;[{'id': 101}, {'id': 402}, {'id': 201}, {'id': 1201}, {'id': 1801}];167145;[{'y': 68, 'x': 88}, {'y': 100, 'x': 100}];2499939;Shot;1609;2H;389.3763090000002;100;220883520
10;Shot;[{'id': 101}, {'id': 402}, {'id': 201}, {'id': 1201}, {'id': 1801}];11669;[{'y': 50, 'x': 88}, {'y': 0, 'x': 0}];2499939;Shot;1659;2H;1444.7098020000003;100;220884291
10;Shot;[{'id': 101}, {'id': 402}, {'id': 201}, {'id': 1201}, {'id': 1801}];9739;[{'y': 50, 'x': 87}, {'y': 0, 'x': 0}];2499939;Shot;1659;2H;1727.819606;100;220884321
10;Shot;[{'id': 101}, {'id': 401}, {'id': 201}, {'id': 1206}, {'id': 1801}];25865;[{'y': 33, 'x': 96}, {'y': 0, 'x': 0}];2499941;Shot;1628;1H;1218.493996;100;220623342
10;Shot;[{'id': 101}, {'id': 402}, {'id': 201}, {'id': 1206}, {'id': 1801}];8561;[{'y': 67, 'x': 89}, {'y': 100, 'x': 100}];2499942;Shot;1633;1H;1452.761021;100;220684416
10;Shot;[{'id': 101}, {'id': 1901}, {'id': 401}, {'id': 201}, {'id': 1204}, {'id': 1801}];274488;[{'y': 60, 'x': 87}, {'y': 0, 'x': 0}];2499942;Shot;1673;1H;2386.32901;100;220684655
10;Shot;[{'id': 101}, {'id': 401}, {'id': 201}, {'id': 1205}, {'id': 1801}];14703;[{'y': 37, 'x': 88}, {'y': 100, 'x': 100}];2499942;Shot;1633;2H;12.446781999999985;100;220684882
10;Shot;[{'id': 101}, {'id': 402}, {'id': 201}, {'id': 1205}, {'id': 1801}];41174;[{'y': 59, 'x': 90}, {'y': 100, 'x': 100}];2499942;Shot;1633;2H;656.7090969999999;100;220685118
10;Shot;[{'id': 101}, {'id': 402}, {'id': 201}, {'id': 1208}, {'id': 1801}];41174;[{'y': 49, 'x': 87}, {'y': 100, 'x': 100}];2499942;Shot;1633;2H;954.9231159999999;100;220685182
10;Shot;[{'id': 101}, {'id': 402}, {'id': 201}, {'id': 1205}, {'id': 1801}];7868;[{'y': 68, 'x': 81}, {'y': 0, 'x': 0}];2499943;Shot;1612;1H;528.586171;100;220933208
10;Shot;[{'id': 101}, {'id': 401}, {'id': 201}, {'id': 1204}, {'id': 1801}];245364;[{'y': 29, 'x': 94}, {'y': 100, 'x': 100}];2499943;Shot;1625;1H;2403.5441;100;220933931
10;Shot;[{'id': 101}, {'id': 402}, {'id': 201}, {'id': 1206}, {'id': 1801}];15808;[{'y': 34, 'x': 89}, {'y': 0, 'x': 0}];2499943;Shot;1612;2H;836.7187349999999;100;220934280
10;Shot;[{'id': 101}, {'id': 401}, {'id': 201}, {'id': 1208}, {'id': 1801}];25747;[{'y': 36, 'x': 87}, {'y': 0, 'x': 0}];2499943;Shot;1612;2H;963.9285090000003;100;220934313
10;Shot;[{'id': 101}, {'id': 401}, {'id': 1401}, {'id': 201}, {'id': 1201}, {'id': 1801}];120353;[{'y': 34, 'x': 67}, {'y': 0, 'x': 0}];2499943;Shot;1612;2H;1323.8373270000002;100;220934410
10;Shot;[{'id': 101}, {'id': 401}, {'id': 201}, {'id': 1202}, {'id': 1801}];265673;[{'y': 64, 'x': 93}, {'y': 100, 'x': 100}];2499943;Shot;1625;2H;2292.7032449999997;100;220934795
10;Shot;[{'id': 101}, {'id': 402}, {'id': 201}, {'id': 1202}, {'id': 1801}];14808;[{'y': 59, 'x': 90}, {'y': 100, 'x': 100}];2499943;Shot;1625;2H;2757.2686030000004;100;220934911
10;Shot;[{'id': 101}, {'id': 401}, {'id': 201}, {'id': 1208}, {'id': 1801}];7938;[{'y': 67, 'x': 87}, {'y': 0, 'x': 0}];2499944;Shot;1611;1H;529.395466;100;221288723
10;Shot;[{'id': 101}, {'id': 402}, {'id': 201}, {'id': 1209}, {'id': 1801}];134513;[{'y': 52, 'x': 83}, {'y': 0, 'x': 0}];2499944;Shot;1611;1H;2255.741517;100;221289195
10;Shot;[{'id': 101}, {'id': 401}, {'id': 201}, {'id': 1205}, {'id': 1801}];7905;[{'y': 39, 'x': 91}, {'y': 0, 'x': 0}];2499944;Shot;1611;2H;1601.3520580000004;100;221289883
10;Shot;[{'id': 101}, {'id': 403}, {'id': 201}, {'id': 1206}, {'id': 1801}];25571;[{'y': 49, 'x': 94}, {'y': 100, 'x': 100}];2499945;Shot;10531;2H;896.2611649999999;100;220680797
10;Shot;[{'id': 101}, {'id': 402}, {'id': 201}, {'id': 1205}, {'id': 1801}];3327;[{'y': 64, 'x': 93}, {'y': 0, 'x': 0}];2499945;Shot;1613;2H;1339.8180460000003;100;220680935
10;Shot;[{'id': 101}, {'id': 402}, {'id': 201}, {'id': 1205}, {'id': 1801}];14911;[{'y': 51, 'x': 96}, {'y': 0, 'x': 0}];2499946;Shot;1624;1H;1509.359651;100;220642400
10;Shot;[{'id': 101}, {'id': 402}, {'id': 201}, {'id': 1201}, {'id': 1801}];8717;[{'y': 50, 'x': 98}, {'y': 0, 'x': 0}];2499946;Shot;1624;2H;120.7157830000001;100;220642888
10;Shot;[{'id': 101}, {'id': 401}, {'id': 201}, {'id': 1205}, {'id': 1801}];8717;[{'y': 48, 'x': 94}, {'y': 0, 'x': 0}];2499946;Shot;1624;2H;826.9857550000002;100;220643107
10;Shot;[{'id': 101}, {'id': 402}, {'id': 201}, {'id': 1204}, {'id': 1801}];54;[{'y': 40, 'x': 87}, {'y': 0, 'x': 0}];2499946;Shot;1624;2H;2147.265243;100;220643522
10;Shot;[{'id': 101}, {'id': 402}, {'id': 201}, {'id': 1205}, {'id': 1801}];8144;[{'y': 61, 'x': 87}, {'y': 100, 'x': 100}];2499947;Shot;1619;1H;1198.617221;100;220690828
